Country Code,Country Name,Series Code,Series Name,Value,Year
BMU,Bermuda,NY.GDP.PCAP.CD,GDP per capita (current US$),108747.3561,2016
BMU,Bermuda,NY.GDP.PCAP.CD,GDP per capita (current US$),112339.4256,2017
BMU,Bermuda,NY.GDP.PCAP.CD,GDP per capita (current US$),113204.8221,2018
BMU,Bermuda,NY.GDP.PCAP.CD,GDP per capita (current US$),115798.0408,2019
BMU,Bermuda,NY.GDP.PCAP.CD,GDP per capita (current US$),106976.5462,2020
BMU,Bermuda,NY.GDP.PCAP.CD,GDP per capita (current US$),112765.0817,2021
BMU,Bermuda,NY.GDP.PCAP.CD,GDP per capita (current US$),121613.94,2022
BMU,Bermuda,NY.GDP.PCAP.CD,GDP per capita (current US$),132604.4391,2023
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",78.251,2000
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",78.637,2001
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",78.841,2002
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",78.715,2003
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",78.898,2004
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",78.874,2005
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",78.87,2006
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",79.006,2007
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",79.101,2008
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",79.229,2009
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",79.414,2010
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",79.651,2011
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",79.847,2012
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",80.016,2013
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",80.199,2014
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",80.338,2015
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",80.476,2016
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",80.686,2017
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",80.986,2018
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",81.251,2019
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",81.456,2020
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",81.745,2021
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",82.062,2022
BMU,Bermuda,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",82.309,2023
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2000
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2001
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2002
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2003
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2004
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2005
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2006
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2007
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2008
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2009
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2010
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2011
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2012
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2013
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2014
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2015
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2016
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2017
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2018
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2019
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2020
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2021
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2022
BMU,Bermuda,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",..,2023
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2000
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2001
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2002
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2003
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2004
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2005
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2006
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2007
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2008
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2009
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2010
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2011
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2012
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2013
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2014
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2015
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2016
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2017
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2018
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2019
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2020
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2021
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2022
BMU,Bermuda,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2023
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2000
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2001
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2002
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2003
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2004
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2005
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2006
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2007
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2008
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2009
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2010
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2011
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2012
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2013
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2014
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2015
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2016
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2017
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2018
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2019
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2020
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2021
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2022
BMU,Bermuda,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2023
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),771.9249114,2000
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),812.2382108,2001
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),895.7994899,2002
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),1022.382403,2003
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),1130.359346,2004
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),1299.949386,2005
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),1405.607162,2006
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),1850.415704,2007
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),1919.597749,2008
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),1918.395992,2009
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),2435.579806,2010
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),2787.979676,2011
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),2751.212886,2012
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),2679.952172,2013
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),2849.499986,2014
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),2954.040819,2015
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),3152.309051,2016
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),3435.288047,2017
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),3400.204172,2018
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),3576.879871,2019
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),3191.66907,2020
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),3570.61258,2021
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),3711.32768,2022
BTN,Bhutan,NY.GDP.PCAP.CD,GDP per capita (current US$),3839.409304,2023
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",61.842,2000
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",63.323,2001
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",63.984,2002
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",64.662,2003
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",65.29,2004
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",65.875,2005
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",66.499,2006
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",67.152,2007
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",67.733,2008
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",68.156,2009
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",68.765,2010
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",69.28,2011
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",69.759,2012
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",70.161,2013
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",70.504,2014
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",70.797,2015
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",71.119,2016
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",71.413,2017
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",71.711,2018
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",72.005,2019
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",72.253,2020
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",72.448,2021
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",72.754,2022
BTN,Bhutan,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",72.975,2023
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",78.5,2000
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",74,2001
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",69.6,2002
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",65.4,2003
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",61.2,2004
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",57.1,2005
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",53.2,2006
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",49.6,2007
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",46.2,2008
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",43.1,2009
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",40.3,2010
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",37.7,2011
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",35.6,2012
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",33.8,2013
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",32.2,2014
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",30.8,2015
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",29.6,2016
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",28.5,2017
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",27.4,2018
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",26.5,2019
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",25.5,2020
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",24.7,2021
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",23.9,2022
BTN,Bhutan,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",23.1,2023
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),30.5911293,2000
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),35.08880234,2001
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),32.9380188,2002
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),37.15467834,2003
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),46.06135941,2004
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),46.79434204,2005
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),54.21236038,2006
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),64.72015381,2007
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),57.59343338,2008
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),59.74616623,2009
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),72.38789368,2010
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),77.75431824,2011
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),84.0940094,2012
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),86.41462708,2013
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),87.19132233,2014
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),96.86671448,2015
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),97.42939758,2016
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),103.6358337,2017
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),102.0122299,2018
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),115.7181168,2019
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),134.1372376,2020
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),103.6751938,2021
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),154.4892426,2022
BTN,Bhutan,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2023
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),37.48026366,2000
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),37.64748075,2001
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),38.80658814,2002
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),39.93750834,2003
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),41.03913343,2004
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),42.10562975,2005
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),43.10679392,2006
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),44.08688049,2007
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),45.04544766,2008
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),45.64195638,2009
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),46.15060964,2010
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),46.62716142,2011
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),47.07137673,2012
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),47.48363736,2013
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),47.86442084,2014
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),48.21419982,2015
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),48.53354151,2016
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),48.82310014,2017
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),49.08346055,2018
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),49.5105815,2019
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),50.07394748,2020
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),50.62325392,2021
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),50.50824321,2022
BTN,Bhutan,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),..,2023
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),975.7770604,2000
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),930.1682272,2001
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),888.221329,2002
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),893.0137602,2003
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),953.1918932,2004
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),1020.123262,2005
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),1202.711504,2006
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),1354.549059,2007
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),1692.672485,2008
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),1731.181721,2009
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),1929.783731,2010
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),2315.521219,2011
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),2575.598571,2012
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),2870.02377,2013
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),3041.435032,2014
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),2996.012898,2015
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),3035.873477,2016
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),3306.303012,2017
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),3500.726422,2018
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),3503.896011,2019
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),3099.942191,2020
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),3384.844865,2021
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),3643.92827,2022
BOL,Bolivia,NY.GDP.PCAP.CD,GDP per capita (current US$),3686.279964,2023
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",62.057,2000
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",62.538,2001
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",63.068,2002
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",63.455,2003
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",63.819,2004
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",64.182,2005
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",64.529,2006
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",64.939,2007
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",65.299,2008
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",65.656,2009
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",66.003,2010
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",66.282,2011
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",66.586,2012
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",66.777,2013
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",66.97,2014
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",67.205,2015
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",67.392,2016
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",67.536,2017
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",67.699,2018
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",67.82,2019
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",62.906,2020
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",61.427,2021
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",67.434,2022
BOL,Bolivia,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",68.581,2023
BOL,Bolivia,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",75.7,2000
BOL,Bolivia,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",71.4,2001
BOL,Bolivia,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",67.4,2002
BOL,Bolivia,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",63.5,2003
BOL,Bolivia,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",59.9,2004
BOL,Bolivia,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",56.4,2005
BOL,Bolivia,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",53.1,2006
BOL,Bolivia,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",50,2007
BOL,Bolivia,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",47.2,2008
BOL,Bolivia,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",44.5,2009
BOL,Bolivia,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",42,2010
BOL,Bolivia,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",39.7,2011
BOL,Bolivia,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",37.5,2012
BOL,Bolivia,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",35.4,2013
BOL,Bolivia,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",33.5,2014
BOL,Bolivia,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",31.8,2015
BOL,Bolivia,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",30.3,2016
BOL,Bolivia,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",29,2017
BOL,Bolivia,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",27.8,2018
